locations,lat,lng,weight
"7, Jalan Bintang, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1440649,101.7099624,0.572467457
"1-01, 100, Jalan 4/91, Taman Shamelin Perkasa, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1220753,101.7400684,0.572467457
"Maluri, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.13422,101.7277009,0.572467457
"Lingkaran SV, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1278714,101.7248453,0.572467457
"Level 3, Jalan Manis 6, Taman Bukit Segar, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0905814,101.7421175,0.572467457
"Jalan 2/142a, Taman Len Seng, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0787772,101.7447049,0.572467457
"EkoCheras Mall No 693, Batu, 5, Jln Cheras, Taman Mutiara Barat, 56000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0926782,101.7394614,0.572467457
"No.6, Jalan Cochrane, Seksyen 90, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1348631,101.7228429,0.572467457
"8, Jalan Conlay, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1502299,101.7153463,0.572467457
"156, Jln Ampang, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1594766,101.7135149,0.572467457
"Intermark Mall, The Intermark, 348, Jln Tun Razak, Kampung Datuk Keramat, 50400 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1616636,101.720355,0.572467457
"Persiaran KLCC, Kuala Lumpur City Centre, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1574804,101.7179388,0.572467457
"145, Jln Ampang, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1583721,101.7136865,0.572467457
"241, Suria KLCC, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1577167,101.7121716,0.572467457
"29, Jalan Kia Peng, Kuala Lumpur, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.15035,101.7203101,0.572467457
"360, Jln Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1589303,101.7209621,0.572467457
"7, Jalan Damanlela, Pusat Bandar Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1454342,101.6622517,0.572467457
"699, Jalan Damansara, Taman Tun Dr Ismail, 60000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.132696,101.6298517,0.572467457
"lot 480023, Jalan Beringin, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1484911,101.6606571,0.572467457
"Level 31, Menara AIA Capsquare, Jalan Munshi Abdullah, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1541482,101.7001134,0.572467457
"Jalan Munshi Abdullah, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1552049,101.6980047,0.572467457
"Lot RG-B, RG Floor, Pertama Complex, Jalan Tuanku Abdul Rahman, Chow Kit, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1572891,101.6955726,0.572467457
"1018, Jln Sultan Ismail, Bandar Wawasan, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1598664,101.7000562,0.572467457
"190, Jalan Tuanku Abdul Rahman, City Centre, 50100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1560783,101.6952893,0.572467457
"WILAYAH PERSEKUTUAN, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1666712,101.6925216,0.572467457
"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.139003,101.686855,0.572467457
"568, Jln Ipoh, Batu Complex Bussiness Centre, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1892063,101.6807708,0.572467457
"5, Jln Ipoh, Taman Kok Lian, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2024719,101.6717983,0.572467457
"Jalan Mega Kecil, Taman United, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.081898,101.671394,0.572467457
"Menara Pearl Point 2 No. 2A, Jalan Sepadu, Off, Jln Klang Lama, Taman United, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0845617,101.6733784,0.572467457
"289, Jln Klang Lama, 58200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0949783,101.6740413,0.572467457
"Metro Prima, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.213144,101.6425249,0.572467457
"Jln Kepong, Jinjang Selatan, 52000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2044611,101.6675995,0.572467457
"Kepong, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.2037943,101.6413776,0.572467457
"KL Metropolis, Jalan Dutamas 2, Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.181534,101.6681976,0.572467457
"MET 1 KL Metropolis, Jln Boulevard, Kompleks Kerajaan, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1763473,101.669503,0.572467457
"Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1174073,101.6780545,0.572467457
"KL Eco City Mall, No.3, Jalan Bangsar, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.1193533,101.6741901,0.572467457
"2, Jalan Kerinchi, Kampung Kerinchi, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1141124,101.6632718,0.572467457
"7, Jalan Kerinchi, Bangsar South, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.10968,101.6653807,0.572467457
"Jln Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1375035,101.7134075,0.572467457
"PUDU SENTRAL, 12, Jln Pudu, City Centre, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1456853,101.7006055,0.572467457
"2, Jalan 1/125e, Taman Desa Petaling, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0827782,101.7024706,0.572467457
"Jln Dutamas 1, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1696701,101.6683503,0.572467457
"60, Jalan Sri Hartamas 1, Taman Sri Hartamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1636367,101.6569965,0.572467457
"2, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1654103,101.6516822,0.572467457
"1, Jln Dutamas 1, Solaris Dutamas, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1711671,101.6662111,0.572467457
"Solaris Parq, Jln Dutamas 1, Solaris On The Park, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1707573,101.6687072,0.572467457
"1, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1657017,101.6531554,0.572467457
"8, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1664583,101.6523213,0.572467457
"Taman Ibu Kota LOT G21A, Taman Danau Kota, 53300 Kuala Lumpur, Wilayah Persekutuan, Malaysia",3.2045381,101.7205761,0.572467457
"No.6, Jalan Taman Setiawangsa (Jalan, 37/56, AU2 Taman setiawangsa, Taman Keramat, 54200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1782252,101.7504516,0.572467457
"Jalan Enggang, Taman Keramat, 54200 Kuala Lumpur, Selangor, Malaysia",3.1675495,101.7351893,0.572467457
"Endah Parade, 1, Jalan 1/149e, Taman Sri Endah, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.063303,101.6951981,0.572467457
"Plaza 63, No. 63, Jalan 3/108C Taman Sungai Besi, Sungai Besi, 57100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.0919555,101.700427,0.572467457
"Jalan Madrasah, Jalan 1/22a, Taman Melati, 53100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.2178436,101.7186877,0.572467457
"823, Jln Lingkaran Tengah 2, KL Timur, 53100 Kuala Lumpur, Selangor, Malaysia",3.2253685,101.7298059,0.572467457
"355, Jln Bandar Melawati, Pusat Bandar Melawati, 53100 Kuala Lumpur, Selangor, Malaysia",3.2113794,101.748677,0.572467457
"Wangsa Maju, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.203764,101.7367351,0.572467457
"Jalan Wangsa Perdana 1, Wangsa Maju, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1982958,101.7420546,0.572467457
"Financial Park, 87000 Labuan, Wilayah Persekutuan Labuan, Malaysia",5.275694,115.2486421,0.572467457
"Bandar Labuan, 87000 Labuan, Labuan Federal Territory, Malaysia",5.2747902,115.2452586,0.572467457
"Jalan Alamanda, Presint 1, 62000 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",2.9395291,101.7106171,0.572467457
"mms Gadget, 1, Jalan Tun Abdul Razak, Presint 3, 62100 Putrajaya, Malaysia",2.9198142,101.6839546,0.572467457
"Management Office, Unit T2-3A-3 & Unit T2-3A-3A level 3A IOI City Tower Two Lebuh IRC, Ioi Resort, 62502 Putrajaya, Selangor, Malaysia",2.9706561,101.7136778,0.572467457
"3, Jln Dato' Onn 3, Bandar Dato Onn, 81100 Johor Bahru, Johor, Malaysia",1.5639876,103.7344668,0.572467457
"Jalan Premium Outlets, Bandar Indahpura, 81000 Kulai, Johor, Malaysia",1.6028941,103.6214825,0.572467457
"Southkey, 81100 Johor Bahru, Johor, Malaysia",1.5009581,103.7773778,0.572467457
"Lot 3FK-12J, third floor, Paradigm Mall, Jalan Bertingkat Skudai, 81200 Johor Bahru, Johor, Malaysia",1.5168375,103.685325,0.572467457
"Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Nusajaya, Johor, Malaysia",1.3972123,103.6286544,0.572467457
"Toppen Shopping Centre, No. 33A, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5526948,103.7985511,0.572467457
"69, Jalan Ali, Pekan Muar, 84000 Muar, Johor, Malaysia",2.0442051,102.5664675,0.572467457
"Lot G51 & G52 Ground Floor Batu Pahat Mall, Jalan Kluang, Kampung Beroleh, 83000 Batu Pahat, Johor, Malaysia",1.8638514,102.9620855,0.572467457
"88, Jalan Bakau Condong, Kampung Pegawai, 83000 Batu Pahat, Johor, Malaysia",1.8576681,102.9346164,0.572467457
"Grand Mezzanine, 8, Jalan Indah 15/2, Taman Bukit Indah, 81200 Johor Bahru, Johor, Malaysia",1.4817523,103.6557625,0.572467457
"Taman Universiti, 81300 Skudai, Johor, Malaysia",1.534054,103.621729,0.572467457
"EKO GALLERIA, 3, Jalan Eko Botani 3/2, TAMAN EKO BOTANI, 79100 Nusajaya, Johor, Malaysia",1.4413451,103.6167703,0.572467457
"Mall of Medini, 79100 Nusajaya, Johor, Malaysia",1.4290229,103.6331061,0.572467457
"3, Jln Persisiran Perling, Taman Perling, 81200 Johor Bahru, Johor, Malaysia",1.4967001,103.6809575,0.572467457
"Skudai, Johor, Malaysia",1.5343616,103.6594267,0.572467457
"Pusat Komersial Sunway Marketplace, Persiaran Medini 5, Sunway, 79250 Nusajaya, Johor, Malaysia",1.3972123,103.6286544,0.572467457
"L3-086, Sutera Mall, 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor, Malaysia",1.5176508,103.6715487,0.572467457
"Plaza Tasek, 2, Jalan Pendekar 16, Taman Ungku Tun Aminah, 81300 Skudai, Johor, Malaysia",1.5144949,103.6558659,0.572467457
"Bandar Dato Onn, Johor Bahru, Johor, Malaysia",1.5632732,103.7410752,0.572467457
"Jalan 14/17, Seksyen 14, 46100 Petaling Jaya, Selangor, Malaysia",3.1091099,101.637092,0.572467457
"G29 & 30, AEON Mall Tebrau City No. 1, Jalan Desa Tebrau, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5494617,103.7958733,0.572467457
"L3-31A LEVEL 3, ANGSANA JOHOR BAHRU MALL,81200 JOHOR BAHRU, Bandar Baru Uda, 81200 Johor Bahru, Johor, Malaysia",1.4949273,103.7057484,0.572467457
"No.01-01, Shopping Mall Ground Floor, Bay Point Persiaran Danga Perdana Country Garden, Danga Bay, 80200 Johor Bahru, Johor, Malaysia",1.4631843,103.7284801,0.572467457
"Jalan Tun Abdul Razak L4 Danga City Mall, Wadi Hana, 80000 Johor Bahru, Johor, Malaysia",1.4753051,103.7547592,0.572467457
"Jalan Trus, UTC, 80000 Johor Bahru, Johor, Malaysia",1.4594943,103.7630603,0.572467457
"106, Jalan Wong Ah Fook, Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",1.461799,103.7639603,0.572467457
"KOMTAR JBCC, City Centre, 80000 Johor Bahru, Johor, Malaysia",1.4639632,103.7627382,0.572467457
"33, Jalan Seladang, Taman Abad, 80250 Johor Bahru, Johor, Malaysia",1.4854384,103.7628811,0.572467457
"Lot 3FK-12J, third floor, Paradigm Mall, Jalan Bertingkat Skudai, 81200 Johor Bahru, Johor, Malaysia",1.5168375,103.685325,0.572467457
"135, Jalan Tampoi, Kampung Bahru Majidee, 81100 Johor Bahru, Johor, Malaysia",1.5147302,103.7433824,0.572467457
"Lot 3.29 & 3.29A, Level, 3, Jalan Kuning, Taman Pelangi, 80400 Johor Bahru, Johor, Malaysia",1.4799714,103.7652664,0.572467457
"Jalan Sutera, Taman Sentosa, 80150 Johor Bahru, Johor, Malaysia",1.4922183,103.7683756,0.572467457
"Jalan Persiaran Senibong, Bandar Baru Permas Jaya, 81750 Johor Bahru, Johor, Malaysia",1.4864549,103.8096492,0.572467457
"Batu 13 3/4, Jalan Kota Tinggi, 81800 Ulu Tiram, Johor, Malaysia",1.6086539,103.821166,0.572467457
"Toppen Shopping Centre, No. 33A, Jln Harmonium, Taman Desa Tebrau, 81100 Johor Bahru, Johor, Malaysia",1.5526948,103.7985511,0.572467457
"Jln Rambutan, Taman Suria, 86000 Kluang, Johor, Malaysia",2.0400737,103.3205798,0.572467457
"Kluang, Johor, Malaysia",2.030068,103.3184639,0.572467457
"G 53, Plaza, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor, Malaysia",1.7305938,103.9025016,0.572467457
"Kulai District, Johor, Malaysia",1.6582668,103.6060338,0.572467457
"LG-01, Lower Ground Floor, Lebuh Putra Utama, Bandar Putra Kulai, 81000 Kulai, Johor, Malaysia",1.6481162,103.6265492,0.572467457
"Jalan Premium Outlets, Bandar Indahpura, 81000 Kulai, Johor, Malaysia",1.6028941,103.6214825,0.572467457
"Lot 1566, 20, Jln Besar, Taman Mewah, 81000 Kulai, Johor, Malaysia",1.661671,103.603182,0.572467457
"69, Jalan Ali, Pekan Muar, 84000 Muar, Johor, Malaysia",2.0442051,102.5664675,0.572467457
"16, Jalan Petrie, Taman Sri Tanjung, 84000 Muar, Johor, Malaysia",2.0461191,102.5633197,0.572467457
"Bandar Penawar, 81930 Kota Tinggi, Johor, Malaysia",1.5737522,104.2063891,0.572467457
"Pontian Plaza, Kampung Atap, 82000 Pontian District, Johor, Malaysia",1.4812175,103.3922154,0.572467457
"Segamat Central Shopping Centre, Jln Kolam Air, Kampung Gubah, 85000 Segamat District, Johor, Malaysia",2.5097601,102.8118128,0.572467457
"Lot F29, Ground Floor, Alor Setar Mall, Kaw Perusahaan, Tandop, 05400 Alor Setar, Kedah, Malaysia",6.0813007,100.3608513,0.572467457
"Aman Central, 1, Darul Aman Hwy, Kampung Lubok Peringgi, 05100 Alor Setar, Kedah, Malaysia",6.1248637,100.3667935,0.572467457
"Jalan Putra, Bandar Alor Setar, 05150 Alor Setar, Kedah, Malaysia",6.1222064,100.3637236,0.572467457
"29, Pekan Jitra 3, Pekan Jitra, 06000 Jitra, Kedah, Malaysia",6.261109,100.4185303,0.572467457
"Kulim Landmark Central, 09000 Kulim, Kedah, Malaysia",5.3856544,100.5467376,0.572467457
"Lot 2605, Cenang, Mukim, Jalan Pantai Chenang, Kampung Lubok Buaya, 07000 Langkawi, Kedah, Malaysia",6.2907234,99.7278025,0.572467457
"Persiaran Putra Kuah, Kuah, 07000 Langkawi, Kedah, Malaysia",6.3097561,99.8559572,0.572467457
"21, Lorong Tiram, 07000 Kuah, Kedah, Malaysia",6.3272016,99.8383876,0.572467457
"Amanjaya, 08000 Sungai Petani, Kedah, Malaysia",5.6425186,100.5451707,0.572467457
"Taman Sejati Indah, 08000 Sungai Petani, Kedah, Malaysia",5.612924,100.4849021,0.572467457
"Taman Sri Tanjung, 08000 Sungai Petani, Kedah, Malaysia",5.6451449,100.4887891,0.572467457
"15200 Kota Bharu, Kelantan, Malaysia",6.124785,102.2543825,0.572467457
"PT101 &102, 1, Jalan Hamzah, Seksyen 16, 15050 Kota Bharu, Kelantan, Malaysia",6.1174606,102.2401375,0.572467457
"LOT 2138, WISMA G ORANGE, TUNJUNG, BATU 4 1/2, 15050 Kota Bharu, Kelantan, Malaysia",6.065843,102.238763,0.572467457
"Jalan Pasir Puteh, Kota Sri Mutiara 97, 15000, Kota Bharu, Bandar Kota Bharu, 15150 Kota Bharu, Kelantan, Malaysia",6.1129974,102.2500503,0.572467457
"Lot 5644, Jalan Buluh Kubu, Bandar Kota Bharu, 15000 Kota Bharu, Kelantan, Malaysia",6.1292687,102.2393905,0.572467457
"Jalan Kemus / Sempang Ampat, 78000 Alor Gajah, Melaka, Malaysia",2.4435074,102.2045586,0.572467457
"G26 & F31, Lebuh Ayer Keroh, 75450 Melaka, Malaysia",2.231643,102.2824164,0.572467457
"Malacca, Malaysia",2.189594,102.2500868,0.572467457
"Jln Merdeka, Bandar Hilir, 75000 Melaka, Malaysia",2.189751,102.252619,0.572467457
"Jalan Melaka Raya 23, Hatten City, 75000 Melaka, Malaysia",2.1826318,102.2627254,0.572467457
"Jalan Hang Tuah, 75300 Melaka, Malaysia",2.2025536,102.2478661,0.572467457
"Hatten Square, Jln Merdeka, Taman Costa Mahkota, 75000 Malacca, Malaysia",2.1892815,102.2519395,0.572467457
"192, Melaka Raya, 75000 Malacca, Malaysia",2.1821085,102.2616243,0.572467457
"Malacca, Malaysia",2.189594,102.2500868,0.572467457
"Jalan Tun Ali, 75300 Melaka, Malaysia",2.2076596,102.2450682,0.572467457
"105, Jln Merdeka, Taman Melaka Raya, 75000 Melaka, Malaysia",2.1893499,102.2535295,0.572467457
"193, Pinggiran @ Sungai Melaka, Jalan Persisiran Bunga Raya, Kampung Bunga Paya Pantai, 75100 Melaka, Malaysia",2.2018593,102.2503009,0.572467457
"Nilai, Negeri Sembilan, Malaysia",2.802455,101.7988711,0.572467457
"Persiaran Ilmu, Bandar Baru Nilai, 71800 Nilai, Negeri Sembilan, Malaysia",2.824634,101.7784865,0.572467457
"Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.6902865,101.9077089,0.572467457
"33, Jalan Dato Siamang Gagap, Betaria Business Centre, 70100 Seremban, Negeri Sembilan, Malaysia",2.7228949,101.955192,0.572467457
"Era Square, 70200 Seremban, Negeri Sembilan, Malaysia",2.725947,101.9316442,0.572467457
"Jalan Tuanku Munawir, Bandar Seremban, 70000 Seremban, Negeri Sembilan, Malaysia",2.7232489,101.9373923,0.572467457
"Lebuhraya Seremban - Bukit Nenas, 70200 Seremban, Negeri Sembilan, Malaysia",2.7167752,101.9194177,0.572467457
"Seremban, Negeri Sembilan, Malaysia",2.725889,101.9378239,0.572467457
"Jalan Lintang, Bandar Seremban, 70000 Seremban, Negeri Sembilan, Malaysia",2.7220551,101.9370344,0.572467457
"Awana Transport Hub Genting Highlands Resorts, 69000 Genting Highlands, Pahang, Malaysia",3.404295,101.7832708,0.572467457
"Genting Highlands, 69000 Genting Highlands, Pahang, Malaysia",3.4229492,101.7934354,0.572467457
"KM13, 69000 Genting Highlands, Pahang, Malaysia",3.4033765,101.7831159,0.572467457
"Resorts World Genting, Genting Highlands, 69000 Genting Highlands, Pahang, Malaysia",3.4250433,101.7963925,0.572467457
"Level 8 Menara Khuan Choo 75A, Jalan Raja Chulan, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1502134,101.7121302,0.572467457
"G33, (Ground Floor), Berjaya Megamall, Jalan Tun Ismail, 25000, Kuantan, Pahang, 25000 Kuantan, Pahang, Malaysia",3.8152359,103.3300424,0.572467457
"Jalan Haji Abdul Rahman, 25000 Kuantan, Pahang, Malaysia",3.8050068,103.3231327,0.572467457
"Jalan Putra Square 6, 1, Level 5, Putra Square, 25300 Kuantan, Pahang, Malaysia",3.8175963,103.3275975,0.572467457
"A91, Jalan Tun Ismail, Sri Dagangan Bussiness Centre, 25000 Kuantan, Pahang, Malaysia",3.8124961,103.326357,0.572467457
"Temerloh, Pahang, Malaysia",3.448649,102.4163482,0.572467457
"Pusat Perniagaan Cengal 2, 87, Kampung Carak Paya Dalam, 28000 Temerloh, Pahang, Malaysia",3.4580056,102.4017715,0.572467457
"Lot F-74, Tingkat 2, Mentakab Star Mall, No.1, Jalan Star City 1, Star City, 28400 Mentakab, Pahang, Malaysia",3.471256,102.331764,0.572467457
"182, Jalan Magazine, 10300 George Town, Pulau Pinang, Malaysia",5.4130454,100.3311692,0.572467457
"3A, 06-01, Jalan Rumbia, Kampung Seberang Paya, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3335423,100.2911131,0.572467457
"70-1-76 D'Piazza Mall, Bayan Baru, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3265257,100.2833421,0.572467457
"10000 George Town, Penang, Malaysia",5.4135005,100.3281261,0.572467457
"Jalan Mahsuri, Bandar Bayan Baru, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.326666,100.2850209,0.572467457
"163-D, Gurney Paragon Mall,, Gurney Drive, 10250 George Town, Penang, Malaysia",5.4357127,100.3108976,0.572467457
"170, Persiaran Gurney, Pulau Tikus, 10250 George Town, Pulau Pinang, Malaysia",5.4380431,100.3100232,0.572467457
"UNIT NO.1B&1D, 1.01-4.01, KOMTAR, Jln Penang, 10000 George Town, Penang, Malaysia",5.4139293,100.3305011,0.572467457
"Komtar, 10450 George Town, Pulau Pinang, Malaysia",5.4145872,100.3297474,0.572467457
"Jalan Dato Keramat, 10150 George Town, Pulau Pinang, Malaysia",5.4125569,100.3247849,0.572467457
"Lengkok Mayang Pasir, Jalan Mayang Pasir1, Bandar Bayan Baru, 11950 Bayan Lepas, Penang, Malaysia",5.3252774,100.2849948,0.572467457
"George Town, Penang, Malaysia",5.4141307,100.3287506,0.572467457
"144, Jalan Dato Keramat, George Town, 10150 George Town, Pulau Pinang, Malaysia",5.412176,100.3256387,0.572467457
